ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""3705007603""";"ДП ОАО ""Ивановострой"" ООО ""Строитель-8"" ";Фурманов;;директор;Комиссаров;Владимир;Иванович;;Действует;;;28.02.2015;;20.12.2012;155523, Ивановская область, Фурмановский р-н., г.Фурманов, ул.Жуковского, д.6;155523, Ивановская область, Фурмановский р-н., г.Фурманов, ул.Жуковского, д.6;(49341) 22148;20432;;;"Дочернее предприятие ОАО ""Ивановострой"" Общество с ограниченной ответственностью ""Строитель-8""";"""1023701358284""";;"""0081.03-2012-3705007603-С-114""";
"""372700372508""";Бедов Леонид Сергеевич ;Юрьевец;;;;;;;Действует;;;16.10.2015;;20.10.2011;;;(49337) 21910;21910;;;Индивидуальный предприниматель Бедов Леонид Сергеевич;"""305372012500014""";;"""0053.04-2011-372700372508-С-114""";
"""372700002433""";Новиков Николай Михайлович ;Юрьевец;;;;;;;Действует;;;30.09.2015;;20.10.2011;;;(49337) 21055;21055;;;Индивидуальный предприниматель Новиков Николай Михайлович;"""304372020100028""";;"""0052.03-2011-372700002433-С-114""";
"""3702061578""";ЗАО «СовТехЭнерго» ;Иваново;;Генеральный директор;Андрианов;Александр;Андреевич;;Действует;;;30.11.2014;;16.08.2012;153034, Ивановская обл., г.Иваново, ул.Огородная, д.33;153034, Ивановская обл., г.Иваново, ул.Огородная, д.33;(4932) 427633;;;;Закрытое акционерное общество «Современные технологии энергетики»;"""1043700094525""";;"""0023.03-2012-3702061578-С-114""";
"""3731029515""";"ИОООИ ""Защита"" ";Иваново;;председатель правления;Агабекян;Армен;Мартунович;;Действует;;;16.09.2015;;17.07.2014;153003, Ивановская обл., г.Иваново, ул.Наговицыной-Икрянистовой, д.6, оф.7;153003, Ивановская обл., г.Иваново, ул.Наговицыной-Икрянистовой, д.6, оф.7;(4932) 345194;345194;;;Ивановская областная общественная организация инвалидов «Защита»;"""1023700001434""";;"""0033.07-2014-3731029515-С-114""";
"""372700542171""";Коноплев Сергей Владимирович ;Юрьевец;;;;;;;Действует;;;27.02.2015;;23.01.2014;;;(49337) 22435;;;;Индивидуальный предприниматель Коноплев Сергей Владимирович;"""309372035100019""";;"""0125.03-2014-372700542171-С-114""";
"""3728023721""";МУП по ОКС ;Иваново;;директор;Платонычев;Дмитрий;Леонидович;;Действует;;;28.02.2015;;15.05.2014;153021, Ивановская обл., г. Иваново, пр. Красных Зорь, д. 1-б;153021, Ивановская обл., г. Иваново, пр. Красных Зорь, д. 1-б;(4932) 387547;384090;;;Муниципальное унитарное предприятие по организации капитального строительства г.Иваново;"""1033700083559""";;"""0064.06-2014-3728023721-С-114""";
"""3730012847""";ООО «ЭНЕРГОКОМПЛЕКТСЕРВИС» ;Иваново;;Генеральный директор;Сафин;Гарифулла;Закиулович;;Действует;;;16.02.2015;;14.02.2013;153034, Ивановская обл., г.Иваново, ул.Огородная, д.33;153034, Ивановская обл., г.Иваново, ул.Огородная, д.33;(4932) 410351;327662;;;Общество с ограниченной ответственностью «ЭНЕРГОКОМПЛЕКТСЕРВИС»;"""1033700069336""";;"""0011.05-2013-3730012847-С-114""";
"""4444001518""";ООО «Адамант-Центр» ;Кострома;;Генеральный директор;Смирнов;Алексей;Николаевич;;Действует;;;28.10.2015;;28.11.2013;156000, Костромская обл., Костромской р-н, г.Кострома, ул.Островского, д.2, помещ.46;156000, Костромская обл., Костромской р-н, г.Кострома, ул.Островского, д.2, помещ.46;(4942) 315615;;;;Общество с ограниченной ответственностью «Адамант-Центр»;"""1024400514786""";;"""0139.05-2013-4444001518-С-114""";
"""3701005404""";ООО «Алекс» ;Вичуга;;Генеральный директор;Полунин;Владимир;Викторович;;Действует;;;26.12.2014;;27.06.2013;155334, Ивановская обл., Вичугский р-н, г.Вичуга, ул. Мира, 29;155334, Ивановская обл., Вичугский р-н, г.Вичуга, ул. Мира, 29;(49354) 20163;;;;Общество с ограниченной ответственностью «Алекс»;"""1023700509678""";;"""0085.04-2013-3701005404-С-114""";
"""3731014903""";ООО «АСТРЕЙ» ;Иваново;;директор;Гегужевичус;Анатолий;Иванович;;Действует;;;29.09.2015;;16.08.2012;153022, Ивановская обл., г.Иваново, ул.Б.Хмельницкого, д. 55, литер А, оф.3;153022, Ивановская обл., г.Иваново, ул.Б.Хмельницкого, д. 55, литер А, оф.3;(4932) 295374;;;;Общество с ограниченной ответственностью «АСТРЕЙ»;"""1033700051934""";;"""0037.04-2012-3731014903-С-114""";
"""3702047936""";ООО «Верхняя Волга» ;Иваново;;директор;Иванов;Сергей;Григорьевич;;Действует;;;25.08.2015;;15.11.2012;153025, Ивановская обл., г. Иваново, ул. Дзержинского, д. 12-Г;153025, Ивановская обл., г. Иваново, ул. Дзержинского, д. 12-Г;(4932) 345496;345276;;;Общество с ограниченной ответственностью «Верхняя Волга»;"""1033700119474""";;"""0079.04-2012-3702047936-С-114""";
