ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""6450070048""";"ООО ""ДСП ""Автобан"" ";;;Генеральный директор;Жиляков;Геннадий;Иванович;;Действует;;;31.12.2014;;15.08.2012;410065, г.Саратов, пр-т 50 лет Октября, д.116 «Г», корп. 33«Б»;410065, г.Саратов, пр-т 50 лет Октября, д.116 «Г», корп. 33«Б»;(8452) 49-91-59;;Avtoban2003@yandex.ru;;"Общество с ограниченной ответственностью ""Дорожно-строительное предприятие ""Автобан""";"""1036405028032""";;"""0001.03-2009-6450070048-С-087""";
"""6451405843""";"ООО ""СК ""Квант"" ";;;Директор;Куликов;Владимир;Иванович;;Действует;;;10.01.2015;;02.10.2013;410022, г.Саратов, ул.Хомяковой, д.29;410022, г.Саратов, ул.Хомяковой, д.29;(8452) 75-42-16;;kvant_sk@mail.ru;;"Общество с ограниченной ответственностью ""Строительная компания ""КВАНТ""";"""1046405103799""";;"""0003.06-2009-6451405843-С-087""";
"""6455047853""";"ООО ""СВ-строй"" ";;;Директор;Бабкин;Сергей;Николаевич;;Действует;;;29.12.2014;;15.05.2013;410004, г. Саратов, ул. Астраханская, д.43, корп.3, оф.318;410004, г. Саратов, ул. Астраханская, д.43, корп.3, оф.318;(8452) 50-93-25;32-25-64;VSR-64@mail.ru;;"Общество с ограниченной ответственностью ""СВ-строй""";"""1086455001302""";;"""0004.07-2009-6455047853-С-087""";
"""6450604853""";"ЗАО ""Автогрейд"" ";;;Генеральный директор;Илюшкин;Владимир;Александрович;;Действует;;;30.12.2014;;06.03.2013;413124, Саратовская обл., г. Энгельс, ул. Студенческая, д. 8.;413124, Саратовская обл., г. Энгельс, ул. Студенческая, д. 8.;(8453) 77-03-25;77-03-24;Avtogreid1@rambler.ru, avtogreid@inbox.ru;;"Закрытое акционерное общество ""Автогрейд""";"""1046405038657""";;"""0005.05-2009-6450604853-С-087""";
"""6451123060""";"ООО ""Авакс"" ";;;Директор;Дядечко;Владимир;Петрович;;Действует;;;31.12.2014;;26.02.2014;410022, г. Саратов, Акмолинский пр-д, д.2.;410022, г. Саратов, Акмолинский пр-д, д.2.;(8452) 92-19-99;92-81-02;ooo-avax@mail.ru;;"Общество с ограниченной ответственностью ""Авакс""";"""1026402485218""";;"""0007.11-2009-6451123060-С-087""";
"""6452908695""";"ЗАО ""Возрождение"" ";;;Генеральный директор;Танюхин;Александр;Николаевич;;Действует;;;31.12.2014;;09.11.2011;410010, г.Саратов, ул. Танкистов, д. 84 «А».;410010, г.Саратов, ул. Танкистов, д. 84 «А».;(8452) 47-06-74;47-06-73;911850sar@mail.ru, vozrojdenie_bss@mail.ru;;"Закрытое акционерное общество ""Возрождение""";"""1056405004468""";;"""0008.03-2009-6452908695-С-087""";
"""6455025521""";"ЗАО ""Саратов-Автомост"" ";;;Генеральный директор;Гореликова;Валентина;Александровна;;Действует;;;31.12.2014;;26.12.2013;410506, Саратовская обл., Саратовский р-н, п. Расково, Сокурский тракт, 4,5 км юго-западнее.;410506, Саратовская обл., Саратовский р-н, п. Расково, Сокурский тракт, 4,5 км юго-западнее.;62-53-20;32-74-70;SaratovAvtomost@yandex.ru;;"Закрытое акционерное общество ""Саратов-Автомост""";"""1026401179991""";;"""0009.05-2009-6455025521-С-087""";
"""6437000933""";"ООО ""Союз"" ";;;Директор;Александров;Сергей;Васильевич;;Действует;;;13.12.2014;;26.09.2012;г. Саратов, Песчано-Уметский тракт, 10.;г. Саратов, Песчано-Уметский тракт, 10.;45-85-15;28-55-11;kozhuhov-souz@yandex.ru, iralex@front.ru;;"Общество с ограниченной ответственностью ""Союз""";"""1026401994156""";;"""0010.04-2009-6437000933-С-087""";
"""6452004570""";"ООО СПКФ ""Сарепта"" ";;;Директор;Маринченко;Андрей;Павлович;;Действует;;;31.12.2014;;12.09.2012;410012, г. Саратов, ул. Киселева, д. 20.;410012, г. Саратов, ул. Киселева, д. 20.;(8452) 27-56-16;50-47-74;sarepta64@mail.ru;;"Общество с ограниченной ответственностью строительная производственно-коммерческая фирма ""Сарепта""";"""1036405200182""";;"""0011.03-2009-6452004570-С-087""";
"""6451125148""";"МУП ""Городские дороги плюс"" ";;;Генеральный директор;Филимонов;Владимир;Юрьевич;;Приостановлен;;;31.12.2014;;18.09.2013;410015, г. Саратов, ул. Орджоникидзе, 12б.;410015, г. Саратов, ул. Орджоникидзе, 12б.;(8452) 96-05-52;96-45-66;dorogiplus@yandex.ru, comfortplus2007@mail.ru;;"Муницальное унитарное предприятие ""Городские дороги плюс""";"""1026402498693""";;"""0013.04-2009-6451125148-С-087""";
"""6454058235""";"ООО ""Корунд-С"" ";г. Саратов;;Директор;Бакаев;Владимир;Алексеевич;;Действует;;;29.12.2014;;01.08.2012;410004, г. Саратов, ул. Бахметьевская, 5;410004, г. Саратов, ул. Бахметьевская, 5;(8452) 43-72-21;64-35-56;korund_s@mail.ru;;"Общество с ограниченной ответственностью ""Корунд-С""";"""1026403355714""";;"""0014.03-2009-6454058235-С-087""";
