ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""7204099664""";ОАО «АИЖК по Тюменской области» ;Тюмень;;Генеральный директор;Самкаев;Рустам;Мирвахисович;;Действует;;;12.07.2014;;08.10.2012;625000, Тюменская область, г. Тюмень, ул. Орджоникидзе, д. 63.;625000, Тюменская область, г. Тюмень, ул. Орджоникидзе, д. 63.;(3452) 49-02-02;49-01-01;aijk@gus-to.ru;аижк72.рф;Открытое акционерное общество «Агентство по ипотечному жилищному кредитованию по Тюменской области»;"""1067203307434""";;"""0006.05-2009-7204099664-С-015""";
"""7204037210""";ООО «АкваИнстал» ;Тюмень;;Генеральный директор;Нугманов;Эльдар;Наурисович;;Действует;;;19.07.2014;;12.07.2012;625031, Тюменская область, г. Тюмень, ул. Дружбы, д. 207.;625031, Тюменская область, г. Тюмень, ул. Дружбы, д. 207.;(3452) 460766;460766;aquainstal@gmail.com;;Общество с ограниченной ответственностью «АкваИнстал»;"""1027200779572""";;"""0089.03-2009-7204037210-С-015""";
"""7209000132""";ЗАО «Армизонагрострой» ;с. Армизонское;;Генеральный директор;Кесов;Диоген;Павлович;;Действует;;;08.07.2014;;06.08.2012;627220, Тюменская область, Армизонский район, с. Армизонское, ул. Советская, д. 2.;627220, Тюменская область, Армизонский район, с. Армизонское, ул. Советская, д. 2.;(34547) 23839;24234;armizonagrostroy@yandex.ru;;Закрытое акционерное общество «Армизонагрострой»;"""1027201672453""";;"""0095.05-2009-7209000132-С-015""";
"""7202125904""";ООО «Артель» ;Тюмень;;Директор;Близнюк;Денис;Леонидович;;Действует;;;12.01.2015;;29.12.2012;625014, Тюменская область, г. Тюмень, ул. Чекистов, д. 38.;625014, Тюменская область, г. Тюмень, ул. Чекистов, д. 38.;(3452) 494204;;skmonolit-72@yandex.ru;;Общество с ограниченной ответственностью «Артель»;"""1047200593296""";;"""0016.02-2009-7202125904-С-015""";
"""7213003778""";ООО «Викуловоагрострой» ;с. Викулово;;Директор;Чернов;Николай;Григорьевич;;Действует;;;26.08.2014;;06.08.2012;627571, Тюменская область, Викуловский район, с. Викулово, ул. Свободы, д. 151.;627571, Тюменская область, Викуловский район, с. Викулово, ул. Свободы, д. 151.;(34557) 23342, 23045;;vias2007@mail.ru;;Общество с ограниченной ответственностью «Викуловоагрострой»;"""1027201484375""";;"""0019.06-2009-7213003778-С-015""";
"""7203050747""";ЗАО «Водоканал-2» ;Тюмень;;Генеральный директор;Котоменков;Леонид;Павлович;;Действует;;;14.07.2014;;06.08.2012;625015, Тюменская область, г. Тюмень, пгт. Мыс, ул. Маршала Захарова, д. 9/3.;625015, Тюменская область, г. Тюмень, пгт. Мыс, ул. Маршала Захарова, д. 9/3.;(3452) 488636;488636;vodokanal-2@yandex.ru;;Закрытое акционерное общество «Водоканал-2»;"""1027200859289""";;"""0018.04-2009-7203050747-С-015""";
"""7202133662""";ООО «ВостокБурВод» ;Тюмень;;Директор;Юферев;Вадим;Николаевич;;Действует;;;05.07.2014;;10.08.2012;625031, Тюменская область, г. Тюмень, ул. Ватутина, д.38 А.;625031, Тюменская область, г. Тюмень, ул. Ватутина, д.38 А.;(3452) 475469, 475479;489597;vbv@vbv72.ru;www.vbv72.ru;Общество с ограниченной ответственностью «ВостокБурВод»;"""1057200580470""";;"""0015.03-2009-7202133662-С-015""";
"""7202098785""";ООО «Газинвестпроект» ;Тюмень;;Генеральный директор;Лаптев;Александр;Александрович;;Действует;;;20.08.2014;;21.03.2013;625000, Тюменская область, г. Тюмень, ул. Дзержинского, д. 78а.;625000, Тюменская область, г. Тюмень, ул. Дзержинского, д. 78а.;(3452) 467636;467636;463633@bk.ru;www.gazinvestproekt.ru;Общество с ограниченной ответственностью «Газинвестпроект»;"""1027200866549""";;"""0020.07-2009-7202098785-С-015""";
"""7207008087""";ООО «Газовик» ;Ялуторовск;;Генеральный директор;Ушаров;Владилен;Андриянович;;Действует;;;11.08.2014;;13.09.2012;627010, Тюменская область, г. Ялуторовск, ул. Ворошилова, д. 41, стр. 2.;627010, Тюменская область, г. Ялуторовск, ул. Ворошилова, д. 41, стр. 2.;(34535) 25226;25646;yalolimp@mail.ru;ooogazovik.ru;Общество с ограниченной ответственностью «Газовик»;"""1027201461495""";;"""0021.05-2009-7207008087-С-015""";
"""7217006949""";ЗАО «Газстрой» ;Ишим;;Директор;Просветова;Галина;Иосифовна;;Действует;;;15.07.2014;;06.08.2012;627750, Тюменская область, г. Ишим, ул. Промышленная, д. 6.;627750, Тюменская область, г. Ишим, ул. Промышленная, д. 6.;(34551) 22748;22748;gazsrv@mail.ru;;Закрытое акционерное общество «Газстрой»;"""1027201236545""";;"""0022.06-2009-7217006949-С-015""";
"""7203116571""";ООО «Гамбит» ;Тюмень;;Директор;Фетисова;Анжелика;Анатольевна;;Действует;;;05.08.2014;;09.06.2014;625000, Тюменская область, г. Тюмень, ул. Герцена, д. 53, офис 408.;625000, Тюменская область, г. Тюмень, ул. Герцена, д. 53, офис 408.;(3452) 490849;490848;gambitpto@mail.ru;;Общество с ограниченной ответственностью «Гамбит»;"""1027200809217""";;"""0023.05-2009-7203116571-С-015""";
"""7202211102""";ООО «Гилан» ;Тюмень;;Генеральный директор;Ильин;Андрей;Анатольевич;;Действует;;;14.09.2014;;12.08.2013;625000, Тюменская область, г. Тюмень, ул. Дзержинского, д. 15.;625000, Тюменская область, г. Тюмень, ул. Дзержинского, д. 15.;(3452) 631504;631501;gilan-t@yandex.ru;;Общество с ограниченной ответственностью «Гилан»;"""1107232029079""";;"""0024.04-2009-7202211102-С-015""";
"""7203154577""";ООО «Горизонт-2000» ;Тюмень;;Директор;Лобанов;Николай;Владимирович;;Действует;;;30.06.2014;;24.12.2013;625014, Тюменская область, г. Тюмень, ул. Республики, д. 255, корп. 3.;625014, Тюменская область, г. Тюмень, ул. Республики, д. 255, корп. 3.;(3452) 494576;494576;gorizont2000@gmail.com;;Общество с ограниченной ответственностью «Горизонт-2000»;"""1047200657316""";;"""0094.05-2009-7203154577-С-015""";
"""7203130760""";ООО «Дардиель» ;Тюмень;;Директор;Гощар;Виктор;Николаевич;;Действует;;;19.07.2014;;12.03.2012;625000, Тюменская область, г. Тюмень, ул. Некрасова, д. 10.;625000, Тюменская область, г. Тюмень, ул. Некрасова, д. 10.;(3452) 68-09-89;68-09-89;Dardial@mail.ru;;Общество с ограниченной ответственностью «Дардиель»;"""1037200559615""";;"""0025.02-2009-7203130760-С-015""";
"""7203146953""";ООО «ДСК ЖБИ-5» ;Тюмень;;Генеральный директор;Кузь;Яна;Вадимовна;;Действует;;;23.07.2014;;03.12.2012;625014, Тюменская область, г. Тюмень, ул. 50 лет Октября, д. 217.;625014, Тюменская область, г. Тюмень, ул. 50 лет Октября, д. 217.;(3452) 490656;490646;jbi-5@mail.ru;www.jbi-5.ru;Общество с ограниченной ответственностью «Домостроительная компания ЖБИ-5»;"""1047200570933""";;"""0097.02-2009-7203146953-С-015""";
"""7204182552""";ООО «ДЭУ ЦАО» ;Тюмень;;Генеральный директор;Фархутдинов;Равиль;Мансурович;;Действует;;;14.10.2014;;23.11.2012;625000, Тюменская область, г. Тюмень, ул. Миусская, д. 3.;625000, Тюменская область, г. Тюмень, ул. Миусская, д. 3.;(3452) 507270;507269;"deu_cao@list.ru; deutmn@yandex.ru";www.deucao.nethouse.ru;Общество с ограниченной ответственностью «Дорожно-эксплуатационное управление Центрального административного округа»;"""1127232042189""";;"""0027.03-2009-7204182552-С-015""";
"""7204028783""";ООО «Дорстрой» ;пос. Московский;;Директор;Черкасов;Александр;Владимирович;;Действует;;;19.01.2015;;17.02.2014;625501, Тюменская область, Тюменский район, пос. Московский, ул. Бурлаки, д. 25а, стр. 1.;625501, Тюменская область, Тюменский район, пос. Московский, ул. Бурлаки, д. 25а, стр. 1.;(3452) 550340;550340;dorstroi-tymen@mail.ru;;Общество с ограниченной ответственностью «Дорстрой»;"""1037200554995""";;"""0340.04-2010-7204028783-С-015""";
"""7203144385""";ООО «ДСК-Энерго» ;Тюмень;;Директор;Чудиновских;Алексей;Кириллович;;Действует;;;01.07.2014;;19.04.2012;625014, Тюменская область, г. Тюмень, ул. Республики, д.253.;625014, Тюменская область, г. Тюмень, ул. Республики, д.253.;(3452) 379150;;dsk.energo@gmail.com;www.dsk-energo.ru;Общество с ограниченной ответственностью «ДСК-Энерго»;"""1047200559405""";;"""0029.02-2009-7203144385-С-015""";
"""7017161432""";ООО «ЕвроСтройРеставрация» ;Тобольск;;Директор;Иванов;Александр;Перфильевич;;Действует;;;30.06.2014;;31.08.2012;626150, Тюменская область, г. Тобольск, ул. Радищева, д. 31/1;626150, Тюменская область, г. Тобольск, ул. Радищева, д. 31/1;(3456) 276700;276705;evr-tobolsk@yandex.ru;esr72.ru;Общество с ограниченной ответственностью «ЕвроСтройРеставрация»;"""1067017173343""";;"""0030.08-2009-7017161432-С-015""";
"""7206016423""";ООО «Жилищное строительство» ;Тобольск;;Директор;Хут;Азмет;Мадинович;;Действует;;;23.06.2014;;08.10.2012;626150, Тюменская область, г. Тобольск, мкр. Защитино, ул. Полевая, д. 2.;626150, Тюменская область, г. Тобольск, мкр. Защитино, ул. Полевая, д. 2.;(3456) 225754;;gs20092009@yandex.ru;;Общество с ограниченной ответственностью «Жилищное строительство»;"""1027201296803""";;"""0031.06-2009-7206016423-С-015""";
"""7203075558""";ЗАО «Жилье-2000» ;Тюмень;;Генеральный директор;Кочнев;Владимир;Васильевич;;Действует;;;15.07.2014;;03.12.2012;625026, Тюменская область, г. Тюмень, ул. Малыгина, д.86, корп. 1.;625026, Тюменская область, г. Тюмень, ул. Малыгина, д.86, корп. 1.;(3452) 383850;202157;lexdenis@rambler.ru;;Закрытое акционерное общество «Жилье-2000»;"""1027200847937""";;"""0032.02-2009-7203075558-С-015""";
"""7202095368""";ООО «Завод ЖБИ 5» ;Тюмень;;Генеральный директор;Кузь;Сергей;Ярославович;;Действует;;;23.07.2014;;03.12.2012;625000, Тюменская область, г. Тюмень, ул. Советская, д. 55.;625000, Тюменская область, г. Тюмень, ул. Советская, д. 55.;(3452) 490656;490646;jbi-5@mail.ru;www.jbi-5.ru;Общество с ограниченной ответственностью «Завод ЖБИ 5»;"""1027200817137""";;"""0098.02-2009-7202095368-С-015""";
"""7203321348""";ООО «Завод ЖБИ-3» ;Тюмень;;Генеральный директор;Соловьев;Владимир;Павлович;;Действует;;;30.06.2014;;01.06.2012;625014, Тюменская область, г. Тюмень, ул. 50 лет Октября, д. 215.;625014, Тюменская область, г. Тюмень, ул. 50 лет Октября, д. 215.;(3452) 379100;379119;jbi-3@jbi-3.ru;jbi-3.ru;Общество с ограниченной ответственностью «Завод железобетонных изделий-3»;"""1147232045014""";;"""0033.05-2009-7203045070-С-015""";
"""7215003396""";ЗАО «Загрос» ;пос. Комсомольский;;Генеральный директор;Рожков;Сергей;Савватеевич;;Действует;;;16.12.2014;;13.02.2013;627140, Тюменская область, Заводоуковский район, пос. Комсомольский, ул. Трудовая, д. 2.;627140, Тюменская область, Заводоуковский район, пос. Комсомольский, ул. Трудовая, д. 2.;(34542) 31553;31563;zagros@mail.ru;www.zagros.ru;Закрытое акционерное общество «Заводоуковскагрострой»;"""1027201595684""";;"""0010.05-2009-7215003396-С-015""";
"""7215003124""";ЗАО «ЗКСМ» ;Заводоуковск;;Генеральный директор;Сапего;Николай;Васильевич;;Действует;;;04.10.2014;;13.12.2012;627142, Тюменская область, Заводоуковский р-он, г. Заводоуковск, ул.Орджоникидзе, д. 1.;627142, Тюменская область, Заводоуковский р-он, г. Заводоуковск, ул.Орджоникидзе, д. 1.;(34542) 21095;21095;zksm2005@mail.ru;zavod-zksm.narod.ru;Закрытое акционерное общество «Заводоуковский КСМ»;"""1027201592989""";;"""0034.02-2009-7215003124-С-015""";
"""7214004277""";ООО «Заря» ;рп Голышманово;;Генеральный директор;Аушев;Тамерлан;Магомедович;;Действует;;;11.07.2014;;13.09.2012;627300, Тюменская область, Голышмановский район, рп Голышманово, переулок Железнодорожный, д. 10.;627300, Тюменская область, Голышмановский район, рп Голышманово, переулок Железнодорожный, д. 10.;(34546) 28495;;tamerlan-65@mail.ru;;Общество с ограниченной ответственностью «Заря»;"""1027201558185""";;"""0035.05-2009-7214004277-С-015""";
"""7202089068""";ООО «Зодчие» ;Тюмень;;Внешний управляющий;Баськов;Евгений;Степанович;;Действует;;;13.08.2014;;25.12.2012;625026, Тюменская область, г. Тюмень, ул. 50 лет ВЛКСМ, д. 51, офис 717.;625026, Тюменская область, г. Тюмень, ул. 50 лет ВЛКСМ, д. 51, офис 717.;(3452) 552840;552843;zodchie72@list.ru;www.zodchie72.ru;Общество с ограниченной ответственностью «Зодчие»;"""1027200850600""";;"""0099.04-2009-7202089068-С-015""";
"""7224007051""";ООО «ИССС» ;пос. Винзили;;Генеральный директор;Черепанов;Владимир;Иванович;;Действует;;;24.07.2014;;14.11.2011;625530, Тюменская область, Тюменский район, пос. Винзили, ул. Вокзальная, д. 1;625530, Тюменская область, Тюменский район, пос. Винзили, ул. Вокзальная, д. 1;(3452) 728423;761957;zavod.isss@mail.ru;www.isss.ru;Общество с ограниченной ответственностью «Инвест-силикат-стройсервис»;"""1037200556656""";;"""0100.03-2009-7224007051-С-015""";
"""7217000390""";ОАО «Ишимагрострой» ;Ишим;;Генеральный директор;Месенев;Анатолий;Васильевич;;Действует;;;14.07.2014;;05.04.2012;627750, Тюменская область, г. Ишим, ул. Республики, д. 95.;627750, Тюменская область, г. Ишим, ул. Республики, д. 95.;(34551) 66421;66421;ias1955@mail.ru;;Открытое акционерное общество «Ишимагрострой»;"""1027201238899""";;"""0036.06-2009-7217000390-С-015""";
