ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""7725022205""";"ЗАО ПСО ""МОСЗАРУБЕЖСТРОЙ"" ";;;Генеральный директор;Смирнов;Валерий;Аркадьевич;;Действует;;;;;10.04.2013;121019, г. Москва, ул. Новый Арбат, д.11, стр.1;121019, г. Москва, ул. Новый Арбат, д.11, стр.1;(499) 755 20 60;;;www.pso-mzs.ru;;"""1027700022833""";;"""0001.07-2013-7725022205-С-148""";
"""7707007451""";"ЗАО ""Штрабаг"" ";;;Генеральный директор;Ортенберг;Александр;Вадимович;;Действует;;;;;18.05.2012;107031, г. Москва, ул. Петровка, д.27;107031, г. Москва, ул. Петровка, д.27;(495) 737 03 80;;;www.strabag.com;;"""1027700126585""";;"""0002.10-2012-7707007451-С-148""";
"""7704237658""";"ООО ""БУИГСТРОЙ"" ";;;Генеральный директор;Решов;Алексей;Михайлович;;Действует;;;;;22.11.2013;123100, г. Москва, ул.Звенигородская 2-я, д.12, стр.2, оф.313;123100, г. Москва, ул.Звенигородская 2-я, д.12, стр.2, оф.313;(495) 755 88 75;;;www.bouyguesstroi.ru;;"""1027700162885""";;"""0004.05-2013-7704237658-С-148""";
"""9909220271""";"АО ""ЗОРЛУ ЭНДЮСТРИЕЛ ВЕ ЭНЕРЖИ ТЕСИСЛЕРИ ИНШААТ ТИДЖАРЕТ"" ";;;Глава Московского;Представительства;Шен;Йюксел;;Действует;;;;;23.09.2011;34310 Стамбул, Авджылар, Зорлу Плаза;34310 Стамбул, Авджылар, Зорлу Плаза;"(495) 781 81 44;781 81 46";;;www.zorluenerji.com;;"""432262/379844""";;"""0008.04-2011-9909220271-С-148""";
"""9909028017""";"ООО ""КОДЕСТ ИНТЕРНЕШЕНЛ С.Р.Л."" ";;;Региональный;Менеджер;Россиньоли;Франко;;Действует;;;;;22.11.2013;Поццуоло-дель-Фриули (Провинция Удине) Виа Буттрио, почтовый индекс 33050, поселок Карньякко, Италия;Поццуоло-дель-Фриули (Провинция Удине) Виа Буттрио, почтовый индекс 33050, поселок Карньякко, Италия;(495) 230 00 24;;;http://www.codest.com;;"""01735600304""";;"""0010.08-2013-9909028017-С-148""";
"""7709681715""";"ООО ""Квест-а"" ";;;Генеральный директор;Ройтман;Александр;Владимирович;;Действует;;;;;26.10.2011;119146, г. Москва, Проспект Комсомольский, д.38/16, оф.95;119146, г. Москва, Проспект Комсомольский, д.38/16, оф.95;(495) 782 31 02;;;www.quest-a.ru;;"""1067746669715""";;"""0011.03-2011-7709681715-С-148""";
"""7703595570""";"ЗАО ""Вест Констракшн"" ";;;Глава Московского Представительства;Бретодо;Янн;Лоик;;Действует;;;;;24.09.2012;125009, г. Москва, Переулок Брюсов, д.2/14, стр.5;125009, г. Москва, Переулок Брюсов, д.2/14, стр.5;(495) 363 46 55;;;www.west-construction.ru;;"""1067746666998""";;"""0012.06-2012-7703595570-С-148""";
"""9909023812""";МЕГАРОН АНЛИМИТЕД ;;;Глава Московского;Представительства;Семих;Алтындаг;;Действует;;;;;05.03.2012;3 этаж, Улиссес Хауз,Фоули Стрит, Дублин-1, Ирландия;3 этаж, Улиссес Хауз,Фоули Стрит, Дублин-1, Ирландия;(495) 956 26 32;;;www.megarongroup.ru;;"""293550""";;"""0013.04-2012-9909023812-С-148""";
"""7722564087""";"ООО ""ЭмПиЭм"" ";;;Генеральный;директор;Озтюрк;Кайхан;;Действует;;;;;23.05.2014;115114, г. Москва, Дербеневская наб., дом 11, пом. В501;115114, г. Москва, Дербеневская наб., дом 11, пом. В501;"(495) 915 35 36; 956 26 60";;;"www.mpmrussia.com; www.megaronfacility.com";;"""1057749400026""";;"""0014.08-2014-7722564087-С-148""";
"""7703617713""";"ООО ""БАУЭР Технология"" ";;;Генеральный;директор;Бёниш;Марио;;Действует;;;;;29.06.2012;119119, г.Москва, Проспект Ленинский, д.42, корп.1-2-3, оф.1;119119, г.Москва, Проспект Ленинский, д.42, корп.1-2-3, оф.1;(495) 663 93 91;;;www.rusbauer.ru;;"""1067760340823""";;"""0015.04-2012-7703617713-С-148""";
"""7716193116""";"ООО ""Эксклюзивные технологии безопасности"" ";;;Генеральный директор;Жигалов;Борис;Викторович;;Действует;;;;;17.02.2012;129226, г. Москва, ул. Докукина, д.17, стр.4;129226, г. Москва, ул. Докукина, д.17, стр.4;(499) 476 27 43;;;www.es-ts.ru;;"""1037739131583""";;"""0017.03-2012-7716193116-С-148""";
"""9909133678""";ЭНЕРГОПРОЕКТ ВИСОКОГРАДНЯ А.О. БЕЛГРАД ;;;Директор Московского;Представительства;Йовичевич;Деян;;Действует;;;;;22.02.2013;11070, Республика Сербия, г.Белград, бульвар Михаила Пупина, д.12;11070, Республика Сербия, г.Белград, бульвар Михаила Пупина, д.12;(495) 737 43 85;;;www.energoprojekt.rs;;"""07073151""";;"""0018.09-2013-9909133678-С-148""";
"""5018068390""";"ЗАО ""Арсенал РОСТ"" ";;;Генеральный директор;Никулин;Сергей;Владимирович;;Действует;;;;;29.06.2012;141101, Московская область, г. Щелково, ул. Заводская, дом 2;141101, Московская область, г. Щелково, ул. Заводская, дом 2;(495) 739 98 70;;;"www.arsenalrost.ru; pto@arsenalrost.ru";;"""1025002042053""";;"""0019.06-2012-5018068390-С-148""";
"""9909007024""";ЕНИГЮН ИНШААТ САНАЙИ ВЕ ТИДЖАРЕТ А.Ш. ;;;Глава Московского Представительства;Мехмет;Халим;Демир;;Действует;;;;;26.12.2011;06680, ул. Тунус 91, р-н Каваклыдере, г. Анкара, Турция;06680, ул. Тунус 91, р-н Каваклыдере, г. Анкара, Турция;(495) 544 46 12;;;www.yenigun.com.tr;;"""49902""";;"""0020.04-2011-9909007024-С-148""";
"""9909048800""";МАРКОН ИНЖЕНЕРГЕЗЕЛЛЬШАФТ МБХ ;;;Генеральный;директор;Марин;Андре;;Действует;;;;;29.06.2012;Ханс-Хенни-Йанн-Вег 35, 22085 Гамбург;Ханс-Хенни-Йанн-Вег 35, 22085 Гамбург;(495) 945 50 21;;;www.marcon-ing.de;;"""HRB 27528""";;"""0021.05-2012-9909048800-С-148""";
"""9909071069""";АООО ЮБиСиЛтд ;;;Глава Московского;Представительства;Перич;Будимир;;Действует;;;;;25.10.2013;комната 6, Ретфорд Энтерпрайз Сенте, Ретфорд, Ноттингхамшир, ДН22 7ДЖИР, Великобритания;комната 6, Ретфорд Энтерпрайз Сенте, Ретфорд, Ноттингхамшир, ДН22 7ДЖИР, Великобритания;(495) 710 29 76;;;;;"""2727945""";;"""0022.05-2013-9909071069-С-148""";
"""9909184866""";"КТ ""ФАМЕД ИНЖИНИРИНГ ГМБХ & КО КГ"" ";;;Руководитель;филиала;Айзольд;Йорг;;Действует;;;;;26.12.2012;Республика Австрия, 1230, г. Вена, Штернгассе, д. 5;Республика Австрия, 1230, г. Вена, Штернгассе, д. 5;(8861) 274 83 68;;;www.vamed.com;;"""FN 162844 b""";;"""0023.04-2012-9909184866-С-148""";
"""7705047410""";"ФГУП ""ВО ""Технопромимпорт"" ";;;Председатель;Ильин;Виталий;Викторович;;Действует;;;;;12.03.2013;125284, г. Москва, Проезд Хорошевский 1-й, д.3А, стр.2;125284, г. Москва, Проезд Хорошевский 1-й, д.3А, стр.2;(495) 940 07 06;;;www.technopromimport.ru;;"""1037739125313""";;"""0025.06-2013-7705047410-С-148""";
"""7705847889""";"ОАО ""СТС"" ";;;Генеральный директор;Часова;Ольга;Львовна;;Действует;;;;;25.01.2013;123007, г. Москва, Проезд Хорошевский 3-й, д.1, стр.1;123007, г. Москва, Проезд Хорошевский 3-й, д.1, стр.1;(495) 941 43 55;;;;;"""1087746787875""";;"""0026.05-2013-7705847889-С-148""";
