ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""6832030544""";ОАО «Жилстрой» ;Тамбов;;Генеральный директор;Крючков;Сергей;Владимирович;;Действует;;;01.02.2015;;20.09.2012;392000, г. Тамбов, переулок Защитный, д. 5б;392000, г. Тамбов, переулок Защитный, д. 5б;"(4752) 532259; 504-763 О.К.";532259;zhilstroy@mail.ru;;Открытое акционерное общество «Жилстрой»;"""1026801223900""";;"""0001.03-2009-6832030544-С-058""";
"""6820015870""";ООО «СУ Донское» ;с. Донское;;Генеральный директор;Павлова;Наталия;Борисовна;;Действует;;;23.01.2015;;28.09.2011;392501, Тамбовская область, Тамбовский район, с. Донское, ул. Советская д. 416;392501, Тамбовская область, Тамбовский район, с. Донское, ул. Советская д. 416;(4752) 567137;566829;sudonskoe@mail.ru;;Общество с ограниченной ответственностью «Строительное Управление Донское»;"""1026800886606""";;"""0002.03-2009-6820015870-С-058""";
"""6820002045""";ОАО «Передвижная Механизированная колонна-1» ;п. Строитель;;Генеральный директор;Вотановский;Виктор;Алексеевич;;Действует;;;28.07.2015;;10.07.2012;392526, Тамбовская область, Тамбовский район, п. Строитель, ул. Промышленная, стр. 8;392526, Тамбовская область, Тамбовский район, п. Строитель, ул. Промышленная, стр. 8;(4752) 777187;774574;pmk1_tambov@mail.ru;;Открытое акционерное общество «Передвижная Механизированная колонна-1»;"""1036841118808""";;"""0003.05-2009-6820002045-С-058""";
"""6832000557""";ОАО «Тамбовхимпромстрой» ;Тамбов;;Генеральный директор;Качкин;Александр;Алексеевич;;Действует;;;04.11.2014;;17.04.2012;392680, г. Тамбов, бульвар Строителей, д. 2;392680, г. Тамбов, бульвар Строителей, д. 2;(4752) 530028;531178;thps@mail.ru;;Открытое акционерное общество «Тамбовхимпромстрой»;"""1026801221391""";;"""0005.03-2009-6832000557-С-058""";
"""6832041610""";ООО «Тамбовспецстрой» ;Тамбов;;Генеральный директор;Ермаков;Владимир;Петрович;;Действует;;;13.07.2015;;07.08.2012;392000, г. Тамбов, ул. Советская, д. 191А;392000, г. Тамбов, ул. Советская, д. 191А;(4752) 534535;533628;arsenal.tmb@mail.ru;;Общество с ограниченной ответственностью «Тамбовспецстрой»;"""1036888184520""";;"""0006.05-2009-6832041610-С-058""";
"""6816009753""";ООО «СПК Прогресс» ;р.п. Ржакса;;Генеральный директор;Кутимов;Виктор;Васильевич;;Действует;;;;;18.09.2014;393520, Тамбовская область, Ржаксинский район, р.п. Ржакса, ул. Строительная, д. 44;393520, Тамбовская область, Ржаксинский район, р.п. Ржакса, ул. Строительная, д. 44;(47555) 26760;26759;spkprogressr@rambler.ru;;Общество с ограниченной ответственностью «СПК Прогресс»;"""1026800812059""";;"""0007.05-2009-6816009753-С-058""";
"""6832028545""";ОАО СУ «Атомэнергострой» ;Тамбов;;Генеральный директор;Светиков;Иван;Егорович;;Действует;;;06.08.2015;;05.09.2012;392000, г. Тамбов, Моршанское шоссе, д. 23а;392000, г. Тамбов, Моршанское шоссе, д. 23а;(752) 568465;568465;su-aes@rambler.ru;;Открытое акционерное общество Строительному управлению «Атомэнергострой»;"""1026801221908""";;"""0008.03-2009-6832028545-С-058""";
"""6818004260""";ЗАО «Ремонтник» ;р.п. Сосновка;;Генеральный директор;Бакин;Александр;Михайлович;;Действует;;;16.11.2014;;18.11.2011;393840, Тамбовская область, р.п. Сосновка, ул. Колхозная, д. 10;393840, Тамбовская область, р.п. Сосновка, ул. Колхозная, д. 10;(47532) 26895;26025;sosn_68_rem@mail.ru;;Закрытое акционерное общество «Ремонтник»;"""1026800855872""";;"""0010.03-2009-6818004260-С-058""";
"""6833010950""";ЗАО УМ «Тамбовагропромдорстрой» ;Тамбов;;Генеральный директор;Власов;Иван;Дмитриевич;;Действует;;;07.08.2014;;17.03.2014;392029, г. Тамбов, ул. Бастионная, 22А;392029, г. Тамбов, ул. Бастионная, 22А;(4752) 71-67-00;;TAPDS@mail.ru;;Закрытое акционерное общество Управление механизации «Тамбовагропромдорстрой»;"""1026801365425""";;"""0011.05-2009-6833010950-С-058""";
"""6827014508""";ООО «Стандарт плюс» ;Мичуринск;;Директор;Стеблев;Дмитрий;Анатольевич;;Действует;;;09.06.2015;;17.07.2014;393761, Тамбовская область, г. Мичуринск, ул. Лаврова, д. 21;393761, Тамбовская область, г. Мичуринск, ул. Лаврова, д. 21;(47545) 54704;;stb247@mail.ru;;Общество с ограниченной ответственностью «Стандарт плюс»;"""1046870522654""";;"""0012.04-2009-6827014508-С-058""";
"""6829033739""";ООО «Энергия» ;Тамбов;;Генеральный директор;Ковалев;Вячеслав;Валентинович;;Действует;;;;;31.10.2012;392022, г. Тамбов, ул. Академика Островитянова, д. 9;392022, г. Тамбов, ул. Академика Островитянова, д. 9;(4752) 741790;738013;energia68@mail.ru;;Общество с ограниченной ответственностью «Энергия»;"""1076829005153""";;"""0014.04-2009-6829033739-С-058""";
"""6832003621""";ОАО «Стрела» ;Тамбов;;Генеральный директор;Кухоцковалец;Олег;Михайлович;;Действует;;;10.07.2015;;22.04.2014;392000, г. Тамбов, бульвар Строителей, д. 3;392000, г. Тамбов, бульвар Строителей, д. 3;(4752) 536759;;oaostrela1@mail.ru;;Открытое акционерное общество «Стрела»;"""1026801223250""";;"""0016.05-2009-6832003621-С-058""";
