ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""3310000302""";ООО Суздальремстрой ;Суздаль;;генеральный директор;Чернышев;Владимир;Михайлович;;Действует;;;29.03.2015;;20.09.2012;601291, Владимирская область, г.Суздаль, ул.Промышленная, д.5;601291, Владимирская область, г.Суздаль, ул.Промышленная, д.5;(49231) 2-01-80;2-18-33;ashalilov@yandex.ru;;Общество с ограниченной ответственностью «Суздальремстрой»;"""1023302552459""";;"""0001.03-2009-3310000302-С-107""";
"""3328422640""";ООО Владимирское территориальное управление строительства ;Владимир;;генеральный директор;Федоров;Юрий;Александрович;;Действует;;;01.02.2015;;01.11.2012;600021, г.Владимир, ул.Мира, д.2;600021, г.Владимир, ул.Мира, д.2;53-17-78;34-66-29;vtus33@gmail.com;www.vtus.ru;Общество с ограниченной ответственностью «Владимирское территориальное управление строительства»;"""1023301462711""";;"""0003.04-2009-3328422640-С-107""";
"""3305050900""";ООО СУ ДСК ;Ковров;;исполнительный директор;Ведяшкин;Александр;Ильич;;Действует;;;23.03.2015;;06.03.2012;601915, Владимирская область, г.Ковров, ул.Строителей, д.15, строение 1;601915, Владимирская область, г.Ковров, ул.Строителей, д.15, строение 1;(49232) 4-72-36, 9-94-60;9-94-60;sydsk@yandex.ru, sydsk@mail.ru;;Общество с ограниченной ответственностью «Строительное управление ДСК»;"""1043302202503""";;"""0005.04-2009-3305050900-С-107""";
"""3327315692""";ООО КАРХАРАДОН ;Владимир;;генеральный директор;Пигасина;Елена;Владимировна;;Действует;;;27.07.2015;;14.02.2014;600000, г.Владимир, ул.Большие Ременники, д.13;600000, г.Владимир, ул.Большие Ременники, д.13;(4922) 42-00-60, 42-07-92;42-07-92;karharadonn@mail.ru;;Общество с ограниченной ответственностью «КАРХАРАДОН»;"""1023301287019""";;"""0006.04-2009-3327315692-С-107""";
"""3327823706""";ЗАО Баромембранная технология ;Владимир;;генеральный директор;Поворов;Александр;Александрович;;Действует;;;02.08.2015;;26.08.2014;600033, г.Владимир, ул.Элеваторная, д.6;600033, г.Владимир, ул.Элеваторная, д.6;(4922) 52-23-50;52-23-14, 52-23-52;"vladimir@vladbmt.ru; com@vladbmt.ru";www.zaobmt.ru;Закрытое акционерное общество «Баромембранная технология»;"""1063327003684""";;"""0007.04-2009-3327823706-С-107""";
"""3327831898""";ООО Реомюр ;Владимир;;директор;Курепкин;Алексей;Станиславович;;Действует;;;28.01.2015;;27.03.2013;600033, г.Владимир, ул.Производственная, д.14;600033, г.Владимир, ул.Производственная, д.14;(4922) 32-50-03, 42-12-12;42-12-12;reaumur1@gmail.com;;Общество с ограниченной ответственностью «Реомюр»;"""1073327003969""";;"""0008.02-2009-3327831898-С-107""";
"""3329011322""";ООО Монострой ;Владимир;;генеральный директор;Чижов;Олег;Александрович;;Действует;;;26.12.2014;;15.11.2012;600020, г.Владимир, ул.Большая Нижегородская, д.88;600020, г.Владимир, ул.Большая Нижегородская, д.88;(4922) 32-53-98;32-53-98;glav-monostroi@yandex.ru;;Общество с ограниченной ответственностью «Монострой»;"""1033303401636""";;"""0009.03-2009-3329011322-С-107""";
"""3307002148""";МУП Городская электросеть ;Муром;;директор;Борисов;Владимир;Анатольевич;;Действует;;;16.02.2015;;05.12.2012;602256, Владимирская область, г.Муром, ул.Владимирская, д.8а;602256, Владимирская область, г.Муром, ул.Владимирская, д.8а;(49234) 3-31-42;4-48-18;energy@murom.net;;Муниципальное унитарное предприятие округа Муром «Городская электросеть»;"""1023302157548""";;"""0010.03-2009-3307002148-С-107""";
"""3306011580""";ООО ДОМ ;Кольчугино;;генеральный директор;Прошин;Владимир;Семенович;;Действует;;;11.08.2015;;14.02.2014;601785, Владимирская область, г.Кольчугино, ул.Карла Маркса, д.5 А;601785, Владимирская область, г.Кольчугино, ул.Карла Маркса, д.5 А;(49245) 2-27-27, 2-11-43;2-03-57;kolchuginobeton@yandex.ru;;Общество с ограниченной ответственностью «ДОМ»;"""1073326001880""";;"""0011.03-2009-3306011580-С-107""";
"""3304011313""";ООО Стеклострой ;Гусь-Хрустальный;;генеральный директор;Швырев;Виктор;Лаврентьевич;;Действует;;;31.12.2014;;05.12.2012;601505, Владимирская область, г.Гусь-Хрустальный, Теплицкий проспект, д.19, офис 2;601505, Владимирская область, г.Гусь-Хрустальный, Теплицкий проспект, д.19, офис 2;(49241) 2-08-80, 2-19-83;2-08-80;morev1@mail.ru;;Общество с ограниченной ответственностью «Стеклострой»;"""1043300200745""";;"""0012.03-2009-3304011313-С-107""";
"""3302002176""";ООО ПКФ АСК ;Владимир;;директор;Климов;Александр;Дмитриевич;;Действует;;;18.12.2014;;11.10.2012;600032, г.Владимир, ул.Добросельская, д.226;600032, г.Владимир, ул.Добросельская, д.226;(4922) 41-16-41, 21-00-39 (бух.);21-52-62;post@askpkf.ru;www.askpkf.ru;Общество с ограниченной ответственностью «Производственно-коммерческая фирма «АСК»;"""1023303355360""";;"""0013.04-2009-3302002176-С-107""";
"""3329024265""";ООО Владимирэлектромонтаж ;Владимир;;директор;Рыбаков;Федор;Федорович;;Действует;;;18.12.2014;;11.10.2012;600032, г.Владимир, ул.Добросельская, д.226;600032, г.Владимир, ул.Добросельская, д.226;(4922) 41-16-41, 21-00-39 (бух.);21-52-62;post@askpkf.ru;www.askpkf.ru;Общество с ограниченной ответственностью «Владимирэлектромонтаж»;"""1033303400052""";;"""0014.04-2009-3329024265-С-107""";
